Description,NES,p.adjust,cell_type,negLog_padjust
ADAPTIVE IMMUNE RESPONSE,2.910259679193787,3.878125e-9,EC1.3,8.411378196821175
MONONUCLEAR CELL MIGRATION,2.887420666226859,3.878125e-9,EC1.3,8.411378196821175
MYELOID LEUKOCYTE MIGRATION,2.8796423244161446,3.878125e-9,EC1.3,8.411378196821175
POSITIVE REGULATION OF IMMUNE SYSTEM PROCESS,2.8771505045200305,3.878125e-9,EC1.3,8.411378196821175
IMMUNE RESPONSE REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY,2.8763093147208987,3.878125e-9,EC1.3,8.411378196821175
IMMUNE RESPONSE REGULATING SIGNALING PATHWAY,2.8729463170954026,3.878125e-9,EC1.3,8.411378196821175
LEUKOCYTE MIGRATION,2.857723358751896,3.878125e-9,EC1.3,8.411378196821175
B CELL RECEPTOR SIGNALING PATHWAY,2.8552250369367655,3.878125e-9,EC1.3,8.411378196821175
MYELOID LEUKOCYTE ACTIVATION,2.837798368786811,3.878125e-9,EC1.3,8.411378196821175
INTERLEUKIN 6 PRODUCTION,2.830844159307447,3.878125e-9,EC1.3,8.411378196821175
LEUKOCYTE MEDIATED IMMUNITY,2.821933880214957,3.878125e-9,EC1.3,8.411378196821175
PHAGOCYTOSIS,2.818137202119499,3.878125e-9,EC1.3,8.411378196821175
INFLAMMATORY RESPONSE,2.8156777151413723,3.878125e-9,EC1.3,8.411378196821175
CELL CHEMOTAXIS,2.8147031285258266,3.878125e-9,EC1.3,8.411378196821175
ACTIVATION OF IMMUNE RESPONSE,2.8040631446155553,3.878125e-9,EC1.3,8.411378196821175
IMMUNE EFFECTOR PROCESS,2.802860118848718,3.878125e-9,EC1.3,8.411378196821175
INNATE IMMUNE RESPONSE,2.802037749899359,3.878125e-9,EC1.3,8.411378196821175
NEUTROPHIL CHEMOTAXIS,2.795182445609189,3.878125e-9,EC1.3,8.411378196821175
MEMBRANE INVAGINATION,2.7891767830615373,3.878125e-9,EC1.3,8.411378196821175
REGULATION OF IMMUNE RESPONSE,2.7807827508344682,3.878125e-9,EC1.3,8.411378196821175
DEFENSE RESPONSE TO OTHER ORGANISM,2.7568628602880016,3.878125e-9,EC1.3,8.411378196821175
GRANULOCYTE CHEMOTAXIS,2.7435671093101637,3.878125e-9,EC1.3,8.411378196821175
POSITIVE REGULATION OF IMMUNE RESPONSE,2.7347267273150364,3.878125e-9,EC1.3,8.411378196821175
LYMPHOCYTE MEDIATED IMMUNITY,2.7343862700408152,3.878125e-9,EC1.3,8.411378196821175
POSITIVE REGULATION OF LEUKOCYTE MIGRATION,2.7290349802157277,3.878125e-9,EC1.3,8.411378196821175
GRANULOCYTE MIGRATION,2.7173282941963666,3.878125e-9,EC1.3,8.411378196821175
POSITIVE REGULATION OF CELL ACTIVATION,2.703492757676936,3.878125e-9,EC1.3,8.411378196821175
RRNA METABOLIC PROCESS,-2.6988848583555023,3.878125e-9,EC1.3,8.411378196821175
ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS,2.679997266035101,3.878125e-9,EC1.3,8.411378196821175
LEUKOCYTE CELL CELL ADHESION,2.669204259279286,3.878125e-9,EC1.3,8.411378196821175
NCRNA PROCESSING,-2.660706074589033,3.878125e-9,EC1.3,8.411378196821175
REGULATION OF LEUKOCYTE MIGRATION,2.653103936127625,3.878125e-9,EC1.3,8.411378196821175
RIBOSOME BIOGENESIS,-2.6503904607377207,3.878125e-9,EC1.3,8.411378196821175
CYTOKINE PRODUCTION,2.632554699717981,3.878125e-9,EC1.3,8.411378196821175
POSITIVE REGULATION OF CYTOKINE PRODUCTION,2.625042789535567,3.878125e-9,EC1.3,8.411378196821175
CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE,2.5999246298521084,3.878125e-9,EC1.3,8.411378196821175
RESPONSE TO BACTERIUM,2.5997006049022553,3.878125e-9,EC1.3,8.411378196821175
LYMPHOCYTE ACTIVATION,2.5952465275087775,3.878125e-9,EC1.3,8.411378196821175
NCRNA METABOLIC PROCESS,-2.5933190336763152,3.878125e-9,EC1.3,8.411378196821175
CELLULAR RESPONSE TO BIOTIC STIMULUS,2.5661579498311453,3.878125e-9,EC1.3,8.411378196821175
POSITIVE REGULATION OF DEFENSE RESPONSE,2.5568136517784392,3.878125e-9,EC1.3,8.411378196821175
RIBONUCLEOPROTEIN COMPLEX BIOGENESIS,-2.521111027725396,3.878125e-9,EC1.3,8.411378196821175
REGULATION OF LEUKOCYTE PROLIFERATION,2.5083154478128336,3.878125e-9,EC1.3,8.411378196821175
REGULATION OF CELL ACTIVATION,2.5076698933844566,3.878125e-9,EC1.3,8.411378196821175
REGULATION OF IMMUNE EFFECTOR PROCESS,2.495989968588161,3.878125e-9,EC1.3,8.411378196821175
LEUKOCYTE DIFFERENTIATION,2.494221628881795,3.878125e-9,EC1.3,8.411378196821175
POSITIVE REGULATION OF RESPONSE TO EXTERNAL STIMULUS,2.4938355029984627,3.878125e-9,EC1.3,8.411378196821175
REGULATION OF LYMPHOCYTE ACTIVATION,2.492802061441691,3.878125e-9,EC1.3,8.411378196821175
CELL ACTIVATION,2.484871736689197,3.878125e-9,EC1.3,8.411378196821175
TAXIS,2.4773821437401504,3.878125e-9,EC1.3,8.411378196821175
DIVALENT INORGANIC CATION HOMEOSTASIS,2.4743726212416073,3.878125e-9,EC1.3,8.411378196821175
LEUKOCYTE PROLIFERATION,2.453151792760913,3.878125e-9,EC1.3,8.411378196821175
T CELL ACTIVATION,2.447659705678122,3.878125e-9,EC1.3,8.411378196821175
NEGATIVE REGULATION OF IMMUNE SYSTEM PROCESS,2.4364884742051722,3.878125e-9,EC1.3,8.411378196821175
REGULATION OF INFLAMMATORY RESPONSE,2.435771999748739,3.878125e-9,EC1.3,8.411378196821175
MONONUCLEAR CELL DIFFERENTIATION,2.415704857710462,3.878125e-9,EC1.3,8.411378196821175
CYTOKINE MEDIATED SIGNALING PATHWAY,2.368125493067909,3.878125e-9,EC1.3,8.411378196821175
REGULATION OF DEFENSE RESPONSE,2.3337908359212247,3.878125e-9,EC1.3,8.411378196821175
REGULATION OF RESPONSE TO EXTERNAL STIMULUS,2.310521586222472,3.878125e-9,EC1.3,8.411378196821175
NEGATIVE REGULATION OF MULTICELLULAR ORGANISMAL PROCESS,2.23605697538665,3.878125e-9,EC1.3,8.411378196821175
RNA PROCESSING,-2.059965845350962,3.878125e-9,EC1.3,8.411378196821175
REGULATION OF HYDROLASE ACTIVITY,2.048240147401303,3.878125e-9,EC1.3,8.411378196821175
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II,2.6546646610751896,3.933596543573713e-9,EC1.3,8.405210186329528
CELLULAR RESPONSE TO MOLECULE OF BACTERIAL ORIGIN,2.5392663256529464,4.123066259773719e-9,EC1.3,8.38477968580915
NEGATIVE REGULATION OF CELL ACTIVATION,2.5177278849198097,8.545067088000018e-9,EC1.3,8.068284523249408
DEFENSE RESPONSE TO BACTERIUM,2.5966399165635257,1.1618038686119005e-8,EC1.3,7.934867181729644
NEGATIVE REGULATION OF CYTOKINE PRODUCTION,2.449849088151814,1.1618038686119005e-8,EC1.3,7.934867181729644
REGULATION OF LEUKOCYTE MEDIATED IMMUNITY,2.5066999568279487,1.1972985432896633e-8,EC1.3,7.921797545886564
MICROGLIAL CELL ACTIVATION,2.7206082448106472,1.2547793900651535e-8,EC1.3,7.90143262326604
ANTIGEN PROCESSING AND PRESENTATION,2.7157060488089813,1.2547793900651535e-8,EC1.3,7.90143262326604
REGULATION OF PHAGOCYTOSIS,2.706873877070583,1.2547793900651535e-8,EC1.3,7.90143262326604
B CELL MEDIATED IMMUNITY,2.6710657218717277,1.2547793900651535e-8,EC1.3,7.90143262326604
IMMUNE SYSTEM DEVELOPMENT,1.9602930605636135,1.2547793900651535e-8,EC1.3,7.90143262326604
MACROPHAGE ACTIVATION,2.6812574180466013,1.2875851939703647e-8,EC1.3,7.890224025939468
HUMORAL IMMUNE RESPONSE MEDIATED BY CIRCULATING IMMUNOGLOBULIN,2.625843362091884,1.2875851939703647e-8,EC1.3,7.890224025939468
POSITIVE REGULATION OF PHAGOCYTOSIS,2.6962725156873755,1.3439751189335228e-8,EC1.3,7.87160877131932
ANTIGEN RECEPTOR MEDIATED SIGNALING PATHWAY,2.577233398345157,1.481336405685336e-8,EC1.3,7.829346303705465
NEUTROPHIL MIGRATION,2.6949605779932324,1.5531742254234104e-8,EC1.3,7.808779825085342
RESPONSE TO CHEMOKINE,2.674907176562757,2.4904918482697164e-8,EC1.3,7.603714875436225
POSITIVE REGULATION OF IMMUNE EFFECTOR PROCESS,2.43347750108009,3.5692570662537904e-8,EC1.3,7.447422172012108
POSITIVE REGULATION OF LEUKOCYTE CELL CELL ADHESION,2.5073155842575914,4.643502676742814e-8,EC1.3,7.333154299767225
POSITIVE REGULATION OF INFLAMMATORY RESPONSE,2.6174669286991414,4.7118309627401044e-8,EC1.3,7.3268102982859
CELL KILLING,2.6284141394586538,6.219782491512253e-8,EC1.3,7.206224802509772
MONOCYTE CHEMOTAXIS,2.669789135391581,7.062017342556816e-8,EC1.3,7.151071220252463
RESPONSE TO CYTOKINE,1.9745562413741569,7.12579667498209e-8,EC1.3,7.147166573816761
POSITIVE REGULATION OF INTERLEUKIN 6 PRODUCTION,2.607875483730574,7.589778725960238e-8,EC1.3,7.119770885434596
CELLULAR ION HOMEOSTASIS,2.1876426869704733,7.791400594058989e-8,EC1.3,7.108384465870936
RESPONSE TO MOLECULE OF BACTERIAL ORIGIN,2.3499092096165985,8.00921780133872e-8,EC1.3,7.0964098960443485
REGULATION OF CELL CELL ADHESION,2.2474353719023945,8.016874353599311e-8,EC1.3,7.095994922934494
B CELL ACTIVATION,2.3729448652418443,9.159518929994931e-8,EC1.3,7.038127335451697
G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,2.1959402378782276,1.0908406986073703e-7,EC1.3,6.962238667163418
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS ANTIGEN,2.656457106070295,1.185321273022207e-7,EC1.3,6.926163921223414
POSITIVE REGULATION OF HYDROLASE ACTIVITY,2.083793158557895,1.185321273022207e-7,EC1.3,6.926163921223414
NEGATIVE REGULATION OF LYMPHOCYTE ACTIVATION,2.5219954187447877,1.2627184222921338e-7,EC1.3,6.898693483394314
LEUKOCYTE MEDIATED CYTOTOXICITY,2.610295005622757,1.34540679900358e-7,EC1.3,6.871146381943631
CALCIUM ION TRANSPORT,2.3517434752325936,1.4250428033552878e-7,EC1.3,6.846172090755943
REGULATION OF T CELL ACTIVATION,2.355757669186276,1.4580123998882212e-7,EC1.3,6.836238782478859
REGULATION OF LEUKOCYTE CHEMOTAXIS,2.601815151043359,1.7131539274423837e-7,EC1.3,6.766203613779667
REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION,2.44403441126765,2.0959144072869638e-7,EC1.3,6.678626456994596
TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION,2.4805444927197233,2.1043450097619221e-7,EC1.3,6.67688305560563
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN,2.5847580216289976,2.600122546800383e-7,EC1.3,6.585006182742656
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN,2.6165024597162883,2.624470609265272e-7,EC1.3,6.580958286414752
REGULATION OF MONONUCLEAR CELL MIGRATION,2.558807481972208,2.6354307543450125e-7,EC1.3,6.579148390339153
POSITIVE REGULATION OF CATALYTIC ACTIVITY,1.8473695397809318,2.6354307543450125e-7,EC1.3,6.579148390339153
PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY,2.3820534298037157,2.746177418775258e-7,EC1.3,6.5612714082842505
COMPLEMENT ACTIVATION,2.555665523329855,3.043000549399153e-7,EC1.3,6.51669796923204
REGULATION OF LEUKOCYTE DIFFERENTIATION,2.35686088934077,3.043000549399153e-7,EC1.3,6.51669796923204
REACTIVE OXYGEN SPECIES METABOLIC PROCESS,2.451516666426539,3.298602623883282e-7,EC1.3,6.481669999898546
REGULATION OF VESICLE MEDIATED TRANSPORT,2.1136584713482485,3.712491809791428e-7,EC1.3,6.430334495780135
T CELL DIFFERENTIATION,2.317058033425603,3.885114420939345e-7,EC1.3,6.410596186219356
REGULATION OF CHEMOTAXIS,2.4086106839469728,3.92219323430233e-7,EC1.3,6.4064710137982885
REGULATION OF HEMOPOIESIS,2.2353354650392148,4.6908074441995826e-7,EC1.3,6.328752394304592
ION HOMEOSTASIS,2.0503400915270533,4.6908074441995826e-7,EC1.3,6.328752394304592
METAL ION HOMEOSTASIS,2.148577661863281,5.262203466809501e-7,EC1.3,6.278832363623129
POSITIVE REGULATION OF GENE EXPRESSION,1.8731090692351973,5.324272267530681e-7,EC1.3,6.273739744094659
RESPONSE TO INTERFERON GAMMA,2.502477373618618,6.009347162034399e-7,EC1.3,6.221172705921734
POSITIVE REGULATION OF CELL CELL ADHESION,2.3343519970125763,7.672376810741819e-7,EC1.3,6.115070075961577
CHEMOKINE PRODUCTION,2.5476179931256167,8.516554200407686e-7,EC1.3,6.069736085332866
LEUKOCYTE DEGRANULATION,2.5098626783967264,8.516554200407686e-7,EC1.3,6.069736085332866
MYELOID CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE,2.523571007430329,8.919225842921702e-7,EC1.3,6.04967283920435
MYELOID LEUKOCYTE DIFFERENTIATION,2.358017574363426,9.963648582135534e-7,EC1.3,6.001581598430873
TISSUE MORPHOGENESIS,-2.056007010871331,9.963648582135534e-7,EC1.3,6.001581598430873
ION TRANSPORT,1.8357694580578565,9.963648582135534e-7,EC1.3,6.001581598430873
POSITIVE REGULATION OF CHEMOKINE PRODUCTION,2.5236616223226958,1.10397970185667e-6,EC1.3,5.957038911618307
MYELOID CELL DIFFERENTIATION,2.105244457359432,1.2183057285148663e-6,EC1.3,5.914243713718112
MAPK CASCADE,1.9414150383834878,1.5271695337006928e-6,EC1.3,5.816112748494465
POSITIVE REGULATION OF LYMPHOCYTE DIFFERENTIATION,2.5017444392522905,2.0378184365123624e-6,EC1.3,5.690834512936771
TOLL LIKE RECEPTOR SIGNALING PATHWAY,2.433722144848558,2.2501410131959546e-6,EC1.3,5.64779026440691
POSITIVE REGULATION OF HEMOPOIESIS,2.3914709379423256,2.4860762778160955e-6,EC1.3,5.60448555046251
MYELOID LEUKOCYTE MEDIATED IMMUNITY,2.4120162386738517,2.6007965183864923e-6,EC1.3,5.584893624889409
FC RECEPTOR SIGNALING PATHWAY,2.4773386748068114,2.7836185181973133e-6,EC1.3,5.55539028299605
REGULATION OF INNATE IMMUNE RESPONSE,2.2274298948301183,2.7843192290354254e-6,EC1.3,5.555280973278225
POSITIVE REGULATION OF INTRACELLULAR SIGNAL TRANSDUCTION,1.838039201874195,2.9081576410776614e-6,EC1.3,5.536382055586537
LYMPHOCYTE CHEMOTAXIS,2.5076538031533264,3.091375891686717e-6,EC1.3,5.5098481842734826
EXTERNAL ENCAPSULATING STRUCTURE ORGANIZATION,-2.303455986823316,3.206349090442772e-6,EC1.3,5.493989195706285
ACUTE INFLAMMATORY RESPONSE,2.470214806762388,3.39105988573009e-6,EC1.3,5.469664540563267
POSITIVE REGULATION OF TRANSPORT,1.8860345787093293,3.7756448322506454e-6,EC1.3,5.4230088657109246
INTERLEUKIN 1 PRODUCTION,2.469126578919288,3.829862398622519e-6,EC1.3,5.416816829319227
REGULATION OF ION TRANSPORT,2.080804249270016,3.957034091369735e-6,EC1.3,5.402630208103955
POSITIVE REGULATION OF LEUKOCYTE CHEMOTAXIS,2.4494203820364806,4.118966416083766e-6,EC1.3,5.3852117490411455
GRANULOCYTE ACTIVATION,2.468209592481242,4.706999202552036e-6,EC1.3,5.327255875270473
T CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE,2.414711282000773,4.706999202552036e-6,EC1.3,5.327255875270473
REGULATION OF CELL ADHESION,1.935547764489465,4.836360764013092e-6,EC1.3,5.315481310793816
CATION TRANSPORT,1.874413364822444,5.99409529972959e-6,EC1.3,5.222276356515888
ENDOCYTOSIS,2.0232726851884824,8.299341645127907e-6,EC1.3,5.080956357169498
LYMPHOCYTE ACTIVATION INVOLVED IN IMMUNE RESPONSE,2.3097952427767128,8.900725034228648e-6,EC1.3,5.050574615204561
REGULATION OF MYELOID LEUKOCYTE MEDIATED IMMUNITY,2.458739500858297,8.907684973245634e-6,EC1.3,5.0502351505064675
REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY,2.4273045565622393,1.0062351764656403e-5,EC1.3,4.997300504464168
POSITIVE REGULATION OF LEUKOCYTE PROLIFERATION,2.305228335064231,1.0062351764656403e-5,EC1.3,4.997300504464168
REGULATION OF ACUTE INFLAMMATORY RESPONSE,2.405576731930437,1.0285162957498705e-5,EC1.3,4.987788822979289
REGULATION OF GTPASE ACTIVITY,2.0336642362063944,1.0285162957498705e-5,EC1.3,4.987788822979289
CELL CELL ADHESION,1.9029321970150133,1.0285162957498705e-5,EC1.3,4.987788822979289
POSITIVE REGULATION OF GTPASE ACTIVITY,2.1558385973199665,1.0752093194658658e-5,EC1.3,4.96850697999053
SECOND MESSENGER MEDIATED SIGNALING,2.1999588233943737,1.1472554774407504e-5,EC1.3,4.94033986013876
ALPHA BETA T CELL ACTIVATION,2.3438110955132387,1.2308588617145935e-5,EC1.3,4.909791743244702
LYMPHOCYTE MIGRATION,2.415288620149438,1.2489190991505455e-5,EC1.3,4.90346569287521
REGULATION OF ADAPTIVE IMMUNE RESPONSE,2.2465283750911587,1.3234959302520547e-5,EC1.3,4.878277389815442
REGULATION OF RESPONSE TO BIOTIC STIMULUS,2.0589171598026734,1.3462843053464808e-5,EC1.3,4.87086321707717
BIOLOGICAL ADHESION,1.7198152656087646,1.4300740661961777e-5,EC1.3,4.844641469033331
REGULATION OF LYMPHOCYTE DIFFERENTIATION,2.280271984158127,1.432086152695891e-5,EC1.3,4.844030854573581
CELLULAR RESPONSE TO INTERFERON GAMMA,2.3693242558660614,1.5229835935798609e-5,EC1.3,4.8173047750987
COLLAGEN FIBRIL ORGANIZATION,-2.6287963790080346,1.7847120478768587e-5,EC1.3,4.748431844597218
POSITIVE REGULATION OF INTERLEUKIN 1 PRODUCTION,2.3779498407314716,2.13424183682219e-5,EC1.3,4.670756371019025
CALCIUM MEDIATED SIGNALING,2.2680781325800523,2.1967923527422713e-5,EC1.3,4.658210991927975
POSITIVE REGULATION OF INTERLEUKIN 1 BETA PRODUCTION,2.386893862102993,2.3126780493858473e-5,EC1.3,4.635884821663911
CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,2.352118180578939,2.3294664837039247e-5,EC1.3,4.632743533787194
PRODUCTION OF MOLECULAR MEDIATOR INVOLVED IN INFLAMMATORY RESPONSE,2.371582552183117,2.451546423900619e-5,EC1.3,4.610559878288507
RESPIRATORY BURST,2.369198992133892,2.451546423900619e-5,EC1.3,4.610559878288507
NEGATIVE REGULATION OF IMMUNE RESPONSE,2.2144410989348753,2.6145861626692383e-5,EC1.3,4.5825970415929
POSITIVE REGULATION OF CELL ADHESION,1.9941044959799359,2.7187562801841964e-5,EC1.3,4.565629722502688
REGULATED EXOCYTOSIS,2.1754080409161753,2.7684174856150658e-5,EC1.3,4.5577684163731425
METAL ION TRANSPORT,1.9080470422841922,3.01205607898989e-5,EC1.3,4.52113694662501
INTERLEUKIN 12 PRODUCTION,2.369582994157512,3.022956215603036e-5,EC1.3,4.519568143083414
NEGATIVE REGULATION OF RESPONSE TO EXTERNAL STIMULUS,1.9815526145365507,3.0247477717972707e-5,EC1.3,4.519310834526793
REGULATION OF CELLULAR COMPONENT MOVEMENT,1.733473457167025,3.0247477717972707e-5,EC1.3,4.519310834526793
POSITIVE REGULATION OF MAPK CASCADE,1.9612804513927669,3.335410239522374e-5,EC1.3,4.4768507423160475
REGULATION OF SECRETION,1.9543685728592064,3.524536930894811e-5,EC1.3,4.452897934436495
CELLULAR DEFENSE RESPONSE,2.340785950359163,3.587607493534067e-5,EC1.3,4.445195077533408
REGULATION OF MULTICELLULAR ORGANISMAL DEVELOPMENT,1.6972693281220859,3.5953909749372264e-5,EC1.3,4.444253876066844
REGULATION OF CELL KILLING,2.3371732467932285,3.918449530942593e-5,EC1.3,4.406885742509506
POSITIVE REGULATION OF CHEMOTAXIS,2.274899731863994,4.061903433695308e-5,EC1.3,4.391270405577144
B CELL DIFFERENTIATION,2.226769866286854,4.560820872232493e-5,EC1.3,4.340956984485363
POSITIVE REGULATION OF PEPTIDYL TYROSINE PHOSPHORYLATION,2.1992629073402825,4.560820872232493e-5,EC1.3,4.340956984485363
REGULATION OF RESPONSE TO CYTOKINE STIMULUS,2.197445075207858,4.636631435611682e-5,EC1.3,4.333797424665265
REGULATION OF PEPTIDYL TYROSINE PHOSPHORYLATION,2.1401723480133534,4.684592252699041e-5,EC1.3,4.329328204159176
REGULATION OF MYELOID CELL DIFFERENTIATION,2.134518940796974,4.6990060120685844e-5,EC1.3,4.327993999325518
CHEMICAL HOMEOSTASIS,1.7420159936977413,4.814539528237697e-5,EC1.3,4.317445243307544
POSITIVE REGULATION OF PHOSPHORUS METABOLIC PROCESS,1.7589104155717754,4.824021481748161e-5,EC1.3,4.316590766916016
REGULATION OF REACTIVE OXYGEN SPECIES METABOLIC PROCESS,2.2509348813444126,5.2206433368694745e-5,EC1.3,4.282275975841281
NEGATIVE REGULATION OF LEUKOCYTE CELL CELL ADHESION,2.236776722863501,5.474210274950343e-5,EC1.3,4.261678524518755
REGULATION OF PROTEIN PHOSPHORYLATION,1.676668843982164,6.093199191426324e-5,EC1.3,4.215154624218666
NEGATIVE REGULATION OF LEUKOCYTE PROLIFERATION,2.3507401164299773,6.139353055422015e-5,EC1.3,4.211877390953839
REGULATION OF LEUKOCYTE DEGRANULATION,2.3118795616863363,6.184828584559049e-5,EC1.3,4.208672332544439
REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY,2.22115004074939,6.184828584559049e-5,EC1.3,4.208672332544439
CELLULAR HOMEOSTASIS,1.8342534878279997,6.665733784648912e-5,EC1.3,4.176152035134935
LIPOPOLYSACCHARIDE MEDIATED SIGNALING PATHWAY,2.336478750818408,6.957586319124974e-5,EC1.3,4.157541396896598
NEGATIVE REGULATION OF IMMUNE EFFECTOR PROCESS,2.2640978878038442,6.999544327405326e-5,EC1.3,4.154930231776434
INFLAMMATORY RESPONSE TO ANTIGENIC STIMULUS,2.286439434288483,7.263353501931252e-5,EC1.3,4.138862818539682
NEGATIVE REGULATION OF DEFENSE RESPONSE,2.062663972022686,7.488741325017e-5,EC1.3,4.125591170489468
REGULATION OF ANTIGEN RECEPTOR MEDIATED SIGNALING PATHWAY,2.305009746757594,8.076011153048737e-5,EC1.3,4.092803089963146
POSITIVE REGULATION OF LOCOMOTION,1.8253182019661172,8.421101690490189e-5,EC1.3,4.074631088215059
PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE,2.094051266964141,8.451752503783709e-5,EC1.3,4.073053229061133
REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION,2.2642420609010507,8.694127840267957e-5,EC1.3,4.060773978141645
POSITIVE REGULATION OF NF KAPPAB TRANSCRIPTION FACTOR ACTIVITY,2.1957940772272915,9.168745008903908e-5,EC1.3,4.03769010522503
POSITIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY,2.2399965332790646,9.225439607250676e-5,EC1.3,4.035012929835102
ERK1 AND ERK2 CASCADE,2.0403317915571795,9.259839141992869e-5,EC1.3,4.033396557632499
EXPORT FROM CELL,1.811769760688342,9.721058949078943e-5,EC1.3,4.012286423274172
RESPONSE TO FUNGUS,2.325324575005462,1.0405373119416751e-4,EC1.3,3.982742342093542
POSITIVE REGULATION OF INTERLEUKIN 8 PRODUCTION,2.298713444118467,1.0659163549703193e-4,EC1.3,3.972276874108798
REGULATION OF OSTEOCLAST DIFFERENTIATION,2.2800076705613135,1.0779995516296753e-4,EC1.3,3.967381419784529
CELLULAR RESPONSE TO OXYGEN CONTAINING COMPOUND,1.6581298324547797,1.300288579454341e-4,EC1.3,3.885960251880702
MAST CELL ACTIVATION,2.263329942187792,1.322376931247065e-4,EC1.3,3.878644735600773
FC GAMMA RECEPTOR SIGNALING PATHWAY,2.310398947142259,1.3367915947285272e-4,EC1.3,3.873936293795766
REGULATION OF MEMBRANE POTENTIAL,2.074749174180384,1.3367915947285272e-4,EC1.3,3.873936293795766
MORPHOGENESIS OF AN EPITHELIUM,-1.8286666610208737,1.341352971659823e-4,EC1.3,3.872456924256488
REGULATION OF REGULATED SECRETORY PATHWAY,2.189831703310422,1.371411210110175e-4,EC1.3,3.8628323048713056
RIBOSOMAL LARGE SUBUNIT BIOGENESIS,-2.3705597896179817,1.373045736500201e-4,EC1.3,3.8623149960634398
POSITIVE REGULATION OF MONONUCLEAR CELL MIGRATION,2.296227857216699,1.4686465999880297e-4,EC1.3,3.8330826957955213
REGULATION OF B CELL ACTIVATION,2.1551878120730366,1.5043477881691603e-4,EC1.3,3.8226517481714137
REGULATION OF PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY,2.228740591198633,1.5776252688135106e-4,EC1.3,3.8019961462553074
REGULATION OF T CELL DIFFERENTIATION,2.21491000877401,1.728507443312348e-4,EC1.3,3.7623287459552337
SECRETION,1.7513118595550996,1.792828458060873e-4,EC1.3,3.7464612627421205
OSTEOCLAST DIFFERENTIATION,2.2608854864753605,1.8295827557346841e-4,EC1.3,3.7376479417138158
NEGATIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY,2.253175115580989,1.8295827557346841e-4,EC1.3,3.7376479417138158
B CELL PROLIFERATION,2.2257123466398623,1.8295827557346841e-4,EC1.3,3.7376479417138158
POSITIVE REGULATION OF ENDOCYTOSIS,2.200078237121328,1.8295827557346841e-4,EC1.3,3.7376479417138158
PEPTIDYL TYROSINE MODIFICATION,1.9224756914405958,1.8295827557346841e-4,EC1.3,3.7376479417138158
AMYLOID BETA CLEARANCE,2.2476242443178576,2.0824422357143928e-4,EC1.3,3.681427036527861
INTERLEUKIN 10 PRODUCTION,2.2945412581469826,2.126285207923922e-4,EC1.3,3.6723784820893175
RNA LOCALIZATION,-2.0703442786368647,2.1824802749240117e-4,EC1.3,3.6610496727222177
T CELL MEDIATED IMMUNITY,2.245771461636142,2.2123595888053118e-4,EC1.3,3.655144282999449
REGULATION OF NIK NF KAPPAB SIGNALING,2.1668491437488724,2.2294102255788253e-4,EC1.3,3.651810011235756
EXOCYTOSIS,1.9831540881409497,2.2294102255788253e-4,EC1.3,3.651810011235756
POSITIVE REGULATION OF ION TRANSPORT,2.073978809392386,2.3137501118781787e-4,EC1.3,3.6356835472393314
APOPTOTIC CELL CLEARANCE,2.2708591449943127,2.3271678624631694e-4,EC1.3,3.6331722892048264
NEGATIVE REGULATION OF INTERLEUKIN 6 PRODUCTION,2.2450128937820315,2.3880433658950986e-4,EC1.3,3.621957790860115
CATION TRANSMEMBRANE TRANSPORT,1.7816271002892954,2.3880433658950986e-4,EC1.3,3.621957790860115
REGULATION OF CALCIUM ION TRANSPORT,2.0375905152513014,2.440549598862244e-4,EC1.3,3.612512361827047
MACROPHAGE MIGRATION,2.2310514859307244,2.5178666755986805e-4,EC1.3,3.5989672700918436
POSITIVE REGULATION OF ERK1 AND ERK2 CASCADE,2.0693877356797468,2.5218354764980485e-4,EC1.3,3.5982832500308706
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION,2.1699160995289057,2.548946288383021e-4,EC1.3,3.593639315925255
