p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.6156217907917424,0.749,0.527,0,Fibroblasts,Etfb
0,0.6155514598214026,0.58,0.279,0,Fibroblasts,Pard3b
0,0.6139054242833524,0.613,0.374,0,Fibroblasts,Anapc11
0,0.612385640642475,0.668,0.408,0,Fibroblasts,Smim11
0,0.6122654960293827,0.99,0.915,0,Fibroblasts,Zbtb20
0,0.6116984722150272,0.451,0.125,0,Fibroblasts,Rab34
0,0.6110021307769352,0.64,0.338,0,Fibroblasts,Tbrg1
0,0.6103956955463177,0.356,0.049,0,Fibroblasts,Boc
0,0.6082258443849252,0.312,0.008,0,Fibroblasts,Ms4a4d
0,0.6080568632462524,0.692,0.366,0,Fibroblasts,Calu
0,0.6078355093987065,0.727,0.283,0,Fibroblasts,Col4a1
0,0.604867510728684,0.42,0.091,0,Fibroblasts,Cyp1b1
0,0.6018903286190926,0.859,0.673,0,Fibroblasts,S100a13
0,0.6002605659724918,0.521,0.257,0,Fibroblasts,Svbp
0,0.5998289098791437,0.33,0.075,0,Fibroblasts,Plat
0,0.5994476861346636,0.768,0.561,0,Fibroblasts,Psmb3
0,0.5989448220082061,0.399,0.078,0,Fibroblasts,Bace2
0,0.5972327587642347,0.329,0.038,0,Fibroblasts,Fkbp11
0,0.5959408935581596,0.813,0.496,0,Fibroblasts,Oat
0,0.5952793973735258,0.624,0.356,0,Fibroblasts,Add3
0,0.5949451817840317,0.611,0.267,0,Fibroblasts,Cd200
0,0.5943886556856327,0.394,0.055,0,Fibroblasts,Mrc2
0,0.5932479098150061,0.315,0.084,0,Fibroblasts,Vcan
0,0.592858640078183,0.362,0.074,0,Fibroblasts,Kazald1
0,0.5904996314001254,0.759,0.55,0,Fibroblasts,Sf3b5
0,0.5895337505322162,0.342,0.047,0,Fibroblasts,Omd
0,0.5884636920525483,0.334,0.026,0,Fibroblasts,Igsf10
0,0.5878448282010258,0.828,0.669,0,Fibroblasts,Ndufa7
0,0.5868753618628995,0.912,0.716,0,Fibroblasts,Pdia6
0,0.5868508547840694,0.994,0.991,0,Fibroblasts,Rpl6
0,0.5868325163832342,0.874,0.689,0,Fibroblasts,Ndufb10
0,0.5863790140835874,0.946,0.82,0,Fibroblasts,Atp5d
0,0.5845343990493199,0.667,0.381,0,Fibroblasts,Dap
0,0.5844366973198791,0.833,0.597,0,Fibroblasts,Sec62
0,0.5814268822938402,0.454,0.175,0,Fibroblasts,Fdx1
0,0.5798632354292839,0.3,0.072,0,Fibroblasts,Col4a3
0,0.5797413450472844,0.721,0.513,0,Fibroblasts,Mrps24
0,0.5795832441186932,0.493,0.272,0,Fibroblasts,Siva1
0,0.5782084006663645,0.367,0.099,0,Fibroblasts,Prnp
0,0.5764786208544355,0.607,0.38,0,Fibroblasts,Ndufv3
0,0.5760104835021996,0.343,0.041,0,Fibroblasts,Zfp521
0,0.5735132064318407,0.999,0.997,0,Fibroblasts,Rps27a
0,0.5733666620587634,0.896,0.747,0,Fibroblasts,Park7
0,0.5729317028927747,0.868,0.646,0,Fibroblasts,Hdlbp
0,0.5727371322963096,0.627,0.362,0,Fibroblasts,Stub1
0,0.5725314633298559,0.496,0.232,0,Fibroblasts,Iah1
0,0.5714879786756625,0.345,0.078,0,Fibroblasts,Npas2
0,0.5703915126059986,0.837,0.587,0,Fibroblasts,P4hb
0,0.5701320715217499,0.917,0.767,0,Fibroblasts,Gas5
0,0.5699279948754221,0.292,0.037,0,Fibroblasts,Rian
0,0.5669295213445642,0.251,0.085,0,Fibroblasts,Pcdh9
0,0.5668257050916458,0.644,0.423,0,Fibroblasts,Ndufb4
0,0.5657687517560005,0.603,0.353,0,Fibroblasts,Tecr
0,0.565530117651193,0.44,0.209,0,Fibroblasts,Lamc1
0,0.5642391644279785,0.819,0.634,0,Fibroblasts,Ndufb5
0,0.5641600632639558,0.459,0.242,0,Fibroblasts,Dpm3
0,0.5641535698088367,0.367,0.05,0,Fibroblasts,Chpf
0,0.5637022887489727,0.491,0.278,0,Fibroblasts,Pttg1
0,0.5626413108643533,0.315,0.012,0,Fibroblasts,Enpp3
0,0.5614218732687051,0.461,0.202,0,Fibroblasts,Airn
0,0.5608582500185721,0.292,0.02,0,Fibroblasts,Itm2a
0,0.5608256879429936,0.977,0.938,0,Fibroblasts,Selenok
0,0.560649291431961,0.421,0.142,0,Fibroblasts,1700025G04Rik
0,0.5605733789382246,0.535,0.288,0,Fibroblasts,Fam162a
0,0.5578560781259169,0.403,0.104,0,Fibroblasts,Cdc42ep5
0,0.5574597213470626,0.765,0.528,0,Fibroblasts,Tceal9
0,0.5573297398493774,0.424,0.139,0,Fibroblasts,Dnajc25
0,0.5540136893204699,0.514,0.317,0,Fibroblasts,Tmem258
0,0.5536537936928051,0.478,0.148,0,Fibroblasts,Twsg1
0,0.5529273659157093,0.438,0.142,0,Fibroblasts,Crtap
0,0.5520045839818424,0.73,0.436,0,Fibroblasts,Pbx1
0,0.5508808946748255,0.329,0.024,0,Fibroblasts,Col16a1
0,0.5492480823068736,0.482,0.219,0,Fibroblasts,Naxd
0,0.5474054968490876,0.351,0.085,0,Fibroblasts,Scara3
0,0.5465711893382815,0.268,0.032,0,Fibroblasts,Adamts12
0,0.5440717979589612,0.297,0.012,0,Fibroblasts,Naalad2
0,0.5404493917142026,0.969,0.882,0,Fibroblasts,Pdia3
0,0.538640865388866,0.724,0.523,0,Fibroblasts,Timm13
0,0.5380876692792285,0.922,0.811,0,Fibroblasts,Mt1
0,0.5380750199889677,0.432,0.152,0,Fibroblasts,Ckap4
0,0.5371791606214219,0.717,0.497,0,Fibroblasts,Herpud1
0,0.5368892074592799,0.465,0.171,0,Fibroblasts,Ikbip
0,0.5366235128749103,0.408,0.122,0,Fibroblasts,Sh3d19
0,0.535943763438278,0.49,0.224,0,Fibroblasts,Sntb2
0,0.535428671356273,0.257,0.008,0,Fibroblasts,Gpm6b
0,0.5339355503149703,0.962,0.902,0,Fibroblasts,Hint1
0,0.5328924650325868,0.361,0.068,0,Fibroblasts,Runx1t1
0,0.5322876864850727,0.354,0.125,0,Fibroblasts,Pcsk5
0,0.5309060242529857,0.333,0.059,0,Fibroblasts,Tgfb3
0,0.52976045907861,0.324,0.034,0,Fibroblasts,Anpep
0,0.5296737944661101,0.998,0.996,0,Fibroblasts,Rpl30
0,0.5291984045393633,0.28,0.016,0,Fibroblasts,Arhgap20
0,0.5283075843140776,0.635,0.417,0,Fibroblasts,Ndufa1
0,0.5259723116276149,0.376,0.092,0,Fibroblasts,Reck
0,0.5243395558978559,0.45,0.205,0,Fibroblasts,Ppdpf
0,0.5199047588537791,0.819,0.514,0,Fibroblasts,Hmgn1
0,0.5194206905637659,0.641,0.418,0,Fibroblasts,Mrpl20
0,0.5194184938187499,0.548,0.364,0,Fibroblasts,Chchd1
0,0.5176553611139048,0.3,0.012,0,Fibroblasts,Armh4
0,0.5172420086286872,0.276,0.06,0,Fibroblasts,C2
0,0.5160148308240815,0.774,0.596,0,Fibroblasts,Fis1
0,0.5156338391480728,0.718,0.481,0,Fibroblasts,Rpn2
0,0.5146574321926236,0.847,0.672,0,Fibroblasts,Psma3
0,0.5141510882506721,0.371,0.101,0,Fibroblasts,Prdm6
0,0.513529955877086,0.974,0.922,0,Fibroblasts,Emp3
0,0.5130965451184208,0.703,0.444,0,Fibroblasts,Arl1
0,0.5118576959840657,0.592,0.385,0,Fibroblasts,Ggh
0,0.5112534938976543,0.375,0.125,0,Fibroblasts,Col4a6
0,0.5111285077493272,0.668,0.46,0,Fibroblasts,Rex1bd
0,0.5110539584168485,0.413,0.258,0,Fibroblasts,Ugp2
0,0.509820127123711,0.873,0.769,0,Fibroblasts,Dbi
0,0.509747271362333,0.433,0.227,0,Fibroblasts,Tmem223
0,0.5094498140620884,0.336,0.091,0,Fibroblasts,Sema3d
0,0.5090747274346894,0.821,0.653,0,Fibroblasts,Grcc10
0,0.5090209857358831,0.367,0.098,0,Fibroblasts,Ntn4
0,0.5078947240871869,0.865,0.631,0,Fibroblasts,Smim14
0,0.5076881238591527,0.458,0.179,0,Fibroblasts,Meis2
0,0.5076202406237755,0.714,0.553,0,Fibroblasts,Cox5b
0,0.5075631172786405,0.465,0.215,0,Fibroblasts,Erlec1
0,0.5074267913158506,0.427,0.176,0,Fibroblasts,Gaa
0,0.5068400118745494,0.678,0.411,0,Fibroblasts,Tspan3
0,0.5059589813278893,0.408,0.133,0,Fibroblasts,Ift27
0,0.5049283238619513,0.759,0.538,0,Fibroblasts,Psmb5
0,0.5040854389867784,0.316,0.046,0,Fibroblasts,Cdon
0,0.5039802946326883,0.999,0.997,0,Fibroblasts,Rps3a1
0,0.5027730611831556,0.62,0.375,0,Fibroblasts,Srpr
0,0.5022107520002086,0.96,0.896,0,Fibroblasts,Tspo
0,0.5012387188324601,0.988,0.969,0,Fibroblasts,Rpl41
0,0.5011315180193925,0.45,0.189,0,Fibroblasts,Maged1
0,0.49896732574921665,0.873,0.709,0,Fibroblasts,Psmb1
0,0.4988101786637167,0.399,0.122,0,Fibroblasts,Tmed1
0,0.4983123717319198,0.509,0.234,0,Fibroblasts,Txndc5
0,0.4983072796468144,0.391,0.174,0,Fibroblasts,Bola3
0,0.49826598025189994,0.652,0.435,0,Fibroblasts,Cetn3
0,0.49769437523160776,0.713,0.475,0,Fibroblasts,Nfic
0,0.4965242158061116,0.767,0.537,0,Fibroblasts,Itm2c
0,0.4964036105087084,0.767,0.63,0,Fibroblasts,Ndufb8
0,0.4946373679698046,0.808,0.613,0,Fibroblasts,Drap1
0,0.4934261862441102,0.466,0.194,0,Fibroblasts,Wwtr1
0,0.49336228219109546,0.818,0.603,0,Fibroblasts,Sri
0,0.4927665921844486,0.994,0.906,0,Fibroblasts,Ifitm3
0,0.4916190825428296,0.451,0.221,0,Fibroblasts,Sec13
0,0.4914715345013082,0.358,0.105,0,Fibroblasts,Trp53i13
0,0.4905083062669724,0.934,0.769,0,Fibroblasts,Tmem59
0,0.48866897582291047,0.593,0.392,0,Fibroblasts,Tnfsf12
0,0.4865949200645965,0.359,0.084,0,Fibroblasts,Fzd2
0,0.48656118119438707,0.725,0.495,0,Fibroblasts,Sec11a
0,0.484596526064081,0.335,0.152,0,Fibroblasts,Arhgap24
0,0.48265101695967777,0.325,0.055,0,Fibroblasts,Scarf2
0,0.48238295230634687,0.651,0.451,0,Fibroblasts,Iscu
0,0.48164383189546234,0.806,0.615,0,Fibroblasts,Psmb6
0,0.4814768016147529,0.37,0.092,0,Fibroblasts,Cbr3
0,0.48104036245499904,0.628,0.4,0,Fibroblasts,Emc7
0,0.48089486489224553,0.969,0.922,0,Fibroblasts,Atp5h
0,0.48074448043609347,0.347,0.105,0,Fibroblasts,Srm
0,0.4795666892332595,0.365,0.163,0,Fibroblasts,Thbd
0,0.4791166428065218,0.604,0.421,0,Fibroblasts,Cuta
0,0.4786468028091333,0.786,0.652,0,Fibroblasts,Ndufa2
0,0.47811505413794453,0.489,0.317,0,Fibroblasts,Churc1
0,0.4763094727446877,0.959,0.853,0,Fibroblasts,Selenof
0,0.47625641192791135,0.776,0.502,0,Fibroblasts,Cpq
0,0.475814145554937,0.405,0.16,0,Fibroblasts,Yif1a
0,0.4756328759904245,0.896,0.819,0,Fibroblasts,Atp5l
0,0.4754816796108676,0.48,0.279,0,Fibroblasts,Mrps16
0,0.4744477488527093,0.448,0.203,0,Fibroblasts,Nucb2
0,0.4740334728106606,0.432,0.166,0,Fibroblasts,Sgce
0,0.4737089680176174,0.858,0.721,0,Fibroblasts,Srp14
0,0.4722850294777363,0.592,0.414,0,Fibroblasts,Mrpl30
0,0.4715262621019902,0.457,0.248,0,Fibroblasts,Yif1b
0,0.4702262959299861,0.561,0.341,0,Fibroblasts,Gng10
0,0.4696964709344942,0.567,0.401,0,Fibroblasts,Mrps33
0,0.46955964281870954,0.509,0.379,0,Fibroblasts,Bmyc
0,0.4688207148750382,0.375,0.088,0,Fibroblasts,Csf1
0,0.46703351185603825,0.466,0.226,0,Fibroblasts,Yipf3
0,0.4666368174578719,0.332,0.087,0,Fibroblasts,Mettl1
0,0.4662834361376962,0.724,0.586,0,Fibroblasts,Uqcrq
0,0.46554849418531996,0.55,0.337,0,Fibroblasts,Sar1a
0,0.465347022407002,0.94,0.834,0,Fibroblasts,Sumo2
0,0.4651283858401728,0.566,0.41,0,Fibroblasts,Mrps21
0,0.46426183593396875,0.737,0.552,0,Fibroblasts,Ypel3
0,0.46418754655947136,0.662,0.5,0,Fibroblasts,Pdcd5
0,0.4613907285994029,0.445,0.194,0,Fibroblasts,Gask1b
0,0.46089998327920434,0.481,0.305,0,Fibroblasts,Ndufb6
0,0.459695983688296,0.3,0.069,0,Fibroblasts,Serf1
0,0.4594204413998231,0.986,0.972,0,Fibroblasts,Pfdn5
0,0.45900740170111076,0.959,0.882,0,Fibroblasts,Calr
0,0.45795030713190443,0.504,0.344,0,Fibroblasts,Mrpl52
0,0.4578474215299947,0.508,0.317,0,Fibroblasts,Dph3
0,0.4564539282172202,0.601,0.296,0,Fibroblasts,Golim4
0,0.4560815460036309,0.422,0.156,0,Fibroblasts,Ecm2
0,0.45563685648492935,0.974,0.945,0,Fibroblasts,Cox8a
0,0.45543712030021943,0.722,0.433,0,Fibroblasts,Colec12
0,0.4551010533895835,0.28,0.014,0,Fibroblasts,Twist2
0,0.45480794937770197,0.776,0.61,0,Fibroblasts,Srp9
0,0.4538177981022826,0.782,0.615,0,Fibroblasts,Hsbp1
0,0.453780554462651,0.894,0.802,0,Fibroblasts,Eif3k
0,0.4520300466000977,0.999,0.998,0,Fibroblasts,Ubb
0,0.4519114305062306,0.878,0.692,0,Fibroblasts,Klf9
0,0.4517403351576604,0.284,0.036,0,Fibroblasts,Thbs3
0,0.4516071627066396,0.945,0.908,0,Fibroblasts,Rpl36al
0,0.45147422901888257,0.284,0.063,0,Fibroblasts,Smim1
0,0.4512919349372671,0.471,0.284,0,Fibroblasts,Pigp
0,0.45053896823267414,0.309,0.101,0,Fibroblasts,Steap3
0,0.45020994350913157,0.345,0.103,0,Fibroblasts,Atp1a2
0,0.4493228841640202,0.729,0.289,0,Fibroblasts,Fhl1
0,0.4490831278021544,0.28,0.038,0,Fibroblasts,Cdc42ep2
0,0.4486835104608058,0.833,0.67,0,Fibroblasts,Eid1
0,0.4482184590576726,0.376,0.17,0,Fibroblasts,Ehbp1
0,0.44709883938977124,0.258,0.021,0,Fibroblasts,Tmem204
0,0.44636397327264676,0.685,0.494,0,Fibroblasts,Smap1
0,0.4458390697387819,0.338,0.145,0,Fibroblasts,Ptprd
0,0.44466969438325643,0.751,0.631,0,Fibroblasts,Tbca
0,0.44456987922577645,0.339,0.127,0,Fibroblasts,Meis1
0,0.44385053292195886,0.608,0.413,0,Fibroblasts,Hist1h2bc
0,0.4419965015456935,0.779,0.661,0,Fibroblasts,Lamtor2
0,0.44195533381810337,0.535,0.386,0,Fibroblasts,Tmem256
0,0.4413078005465956,0.758,0.616,0,Fibroblasts,Micos10
0,0.4411385470026765,0.314,0.055,0,Fibroblasts,Lrrc17
0,0.4410878769182939,0.435,0.179,0,Fibroblasts,Ryk
0,0.4403170728216841,0.592,0.423,0,Fibroblasts,Vps28
0,0.4395978754654622,0.254,0.005,0,Fibroblasts,Bdh2
0,0.43914660466275524,0.789,0.599,0,Fibroblasts,Esd
0,0.43902274146649284,0.449,0.3,0,Fibroblasts,Lsm6
0,0.4380323428660343,0.435,0.225,0,Fibroblasts,Lmo4
0,0.4368361089653225,0.403,0.181,0,Fibroblasts,Frmd6
0,0.4367847453426741,0.668,0.449,0,Fibroblasts,Kdelr1
0,0.43503342091883157,0.923,0.79,0,Fibroblasts,Arf4
0,0.4347178747070358,0.684,0.502,0,Fibroblasts,Rnf7
0,0.4325895694014703,0.809,0.665,0,Fibroblasts,Rpl36a
0,0.43183921454672125,0.5,0.331,0,Fibroblasts,Tmem208
0,0.4311542949660612,0.255,0.03,0,Fibroblasts,Paqr6
0,0.43063715503378197,0.36,0.124,0,Fibroblasts,Sfxn1
0,0.43049065793547314,0.48,0.269,0,Fibroblasts,Sec31a
0,0.42982021042653645,0.489,0.24,0,Fibroblasts,Ccser2
0,0.4293642988320583,0.295,0.115,0,Fibroblasts,9530026P05Rik
0,0.4287360464130694,0.485,0.35,0,Fibroblasts,Psme2
0,0.4285637250185532,0.811,0.662,0,Fibroblasts,Rps27l
0,0.4283223606504009,0.352,0.206,0,Fibroblasts,Mid1
0,0.42744821318327525,0.321,0.065,0,Fibroblasts,Ptgfrn
0,0.4274389036913041,0.279,0.044,0,Fibroblasts,Ndn
0,0.42731147398151936,0.675,0.425,0,Fibroblasts,Itgb5
0,0.427228409838715,0.252,0.065,0,Fibroblasts,Eda
0,0.42655088816593084,0.36,0.151,0,Fibroblasts,Clpp
0,0.4262599461530494,0.331,0.089,0,Fibroblasts,Fzd4
0,0.4255337500297235,0.474,0.329,0,Fibroblasts,Ndufc1
0,0.42478847916391993,0.353,0.103,0,Fibroblasts,Lysmd2
0,0.4245612807765636,0.432,0.187,0,Fibroblasts,Acyp2
0,0.42450447240962796,0.68,0.47,0,Fibroblasts,Lrpap1
0,0.4242756639252243,0.762,0.487,0,Fibroblasts,Ckb
0,0.4241861941126033,0.561,0.372,0,Fibroblasts,Rhoq
0,0.42339324188661376,1,0.999,0,Fibroblasts,Rps24
0,0.4232689826502738,0.688,0.528,0,Fibroblasts,Sf3b6
0,0.42323360536746435,0.809,0.71,0,Fibroblasts,Rpl9
0,0.42216285258957853,0.252,0.051,0,Fibroblasts,Dbn1
0,0.42192320754443496,0.332,0.079,0,Fibroblasts,P3h4
0,0.42169286999832695,0.331,0.097,0,Fibroblasts,Abhd14a
0,0.42135639688603077,0.365,0.139,0,Fibroblasts,Mir100hg
0,0.42056599437397857,0.811,0.658,0,Fibroblasts,Psma2
0,0.4202254576728537,0.606,0.37,0,Fibroblasts,Lima1
0,0.4200133084322146,0.794,0.611,0,Fibroblasts,Eif3i
0,0.419159170951343,0.438,0.185,0,Fibroblasts,Afdn
0,0.41901502943901825,0.865,0.763,0,Fibroblasts,Uqcrb
0,0.41743536959622585,0.506,0.326,0,Fibroblasts,Bcl7c
0,0.4172666938563452,0.285,0.08,0,Fibroblasts,Vgll3
0,0.4171949944218625,0.985,0.967,0,Fibroblasts,Rpl39
0,0.41667763041269146,0.396,0.142,0,Fibroblasts,Hdgfl3
0,0.41634638364514287,0.365,0.128,0,Fibroblasts,Tm7sf3
0,0.4153824042337427,0.298,0.053,0,Fibroblasts,Arhgef40
0,0.41501455904863555,0.377,0.158,0,Fibroblasts,Bet1l
0,0.4149621850731118,0.369,0.116,0,Fibroblasts,Mpdz
0,0.4128789202069383,1,0.999,0,Fibroblasts,Rpl13
0,0.4122656625600888,0.258,0.039,0,Fibroblasts,Fap
0,0.40996287640229867,0.79,0.679,0,Fibroblasts,Tomm6
0,0.4096378988339445,0.736,0.506,0,Fibroblasts,Golgb1
0,0.4095510235501334,0.284,0.094,0,Fibroblasts,Fez1
0,0.4095441839443803,0.355,0.17,0,Fibroblasts,Naxe
0,0.4094236409145028,0.585,0.36,0,Fibroblasts,Egfr
0,0.40671162462408034,0.354,0.12,0,Fibroblasts,Fam92a
0,0.4066021659075243,0.767,0.539,0,Fibroblasts,Rexo2
0,0.4065490639944694,0.392,0.155,0,Fibroblasts,Ntn1
0,0.40644919753287523,0.256,0.006,0,Fibroblasts,Glt8d2
0,0.4060331187458646,0.388,0.196,0,Fibroblasts,Slc35b1
0,0.4057804090264744,0.328,0.119,0,Fibroblasts,Paxx
0,0.4056814220412204,0.35,0.103,0,Fibroblasts,Plscr4
0,0.40451393643073963,0.59,0.4,0,Fibroblasts,Mydgf
0,0.40370747156471315,0.265,0.014,0,Fibroblasts,Olfml1
0,0.40254658903642865,0.43,0.215,0,Fibroblasts,Cbx5
0,0.40217861848174796,0.88,0.73,0,Fibroblasts,Atp5f1
0,0.40102253293663215,0.662,0.417,0,Fibroblasts,Fgfr1
0,0.400031420261193,0.287,0.055,0,Fibroblasts,Creb3l1
0,0.39992191099759367,0.275,0.069,0,Fibroblasts,Osmr
0,0.39970614280370587,0.992,0.914,0,Fibroblasts,Cd81
0,0.3992465781554656,0.52,0.36,0,Fibroblasts,Ntan1
0,0.39924535889967017,0.454,0.314,0,Fibroblasts,Mrpl17
0,0.39871042717105715,0.284,0.054,0,Fibroblasts,Sobp
0,0.39717786716167147,0.929,0.815,0,Fibroblasts,Tmed10
0,0.3969999750728639,0.342,0.126,0,Fibroblasts,Gnptg
0,0.39623862212856187,0.999,0.997,0,Fibroblasts,Rpl11
0,0.39603894959150876,0.476,0.325,0,Fibroblasts,Jtb
0,0.3960057243902305,0.565,0.326,0,Fibroblasts,Il6st
0,0.3948646585561846,0.399,0.2,0,Fibroblasts,Vat1
0,0.3948433708516017,0.871,0.69,0,Fibroblasts,Aldoa
0,0.39439426922325815,0.657,0.5,0,Fibroblasts,Mrps14
0,0.3922158087892369,0.353,0.121,0,Fibroblasts,Lix1l
0,0.3921184059588777,0.712,0.545,0,Fibroblasts,Ndufab1
0,0.39150948084803516,0.398,0.193,0,Fibroblasts,Kifap3
0,0.390803185923166,0.854,0.723,0,Fibroblasts,Txndc17
0,0.389293099048299,0.864,0.74,0,Fibroblasts,Atp5c1
0,0.3888752794508754,0.748,0.568,0,Fibroblasts,Gabarapl2
0,0.3877521039401657,0.314,0.079,0,Fibroblasts,Epdr1
0,0.38694315481748803,0.368,0.149,0,Fibroblasts,Hmgn3
0,0.38598385303141136,0.432,0.294,0,Fibroblasts,Mrpl54
0,0.3856442430294873,0.35,0.129,0,Fibroblasts,Ndrg2
0,0.3852437491863279,0.309,0.093,0,Fibroblasts,Praf2
0,0.3850112272660998,0.453,0.293,0,Fibroblasts,Hsd17b10
0,0.3847072596692114,0.474,0.293,0,Fibroblasts,Arl3
0,0.3846105380977579,0.718,0.588,0,Fibroblasts,Sarnp
0,0.3838539864076397,0.537,0.345,0,Fibroblasts,Emc10
0,0.38137635801458847,0.487,0.326,0,Fibroblasts,Ndufb2
0,0.38106359700217773,0.41,0.2,0,Fibroblasts,Ginm1
0,0.38035974860834554,0.736,0.54,0,Fibroblasts,Atxn7l3b
0,0.3789927335239569,0.413,0.166,0,Fibroblasts,Parva
0,0.37866149543206573,0.492,0.332,0,Fibroblasts,Cbx3
0,0.3786334765472038,0.287,0.052,0,Fibroblasts,Rhobtb3
0,0.37836628131158445,0.567,0.389,0,Fibroblasts,Rwdd1
0,0.3783495286169921,0.261,0.035,0,Fibroblasts,Igsf3
0,0.37580083890619964,0.351,0.136,0,Fibroblasts,Adamts10
0,0.37552904900039175,0.683,0.545,0,Fibroblasts,Pgls
0,0.37518063809720337,0.549,0.369,0,Fibroblasts,Etfa
0,0.37506243824992835,0.726,0.584,0,Fibroblasts,Snrpg
0,0.37331002213803477,0.839,0.685,0,Fibroblasts,Tmem50a
0,0.3730946635633947,0.388,0.124,0,Fibroblasts,Aff3
0,0.3719390716083837,0.551,0.306,0,Fibroblasts,Zeb1
0,0.37175643530169566,0.726,0.529,0,Fibroblasts,Ndufs5
0,0.3703557821874117,0.576,0.411,0,Fibroblasts,Tomm5
0,0.3701449598484615,0.553,0.369,0,Fibroblasts,Mrps28
0,0.36992288591578637,0.543,0.392,0,Fibroblasts,Micos13
0,0.36974919430443515,0.357,0.169,0,Fibroblasts,Dtymk
0,0.3695016598532703,0.421,0.214,0,Fibroblasts,Ube2e2
0,0.367719294731973,0.359,0.133,0,Fibroblasts,Lgalsl
0,0.36720384194637296,0.298,0.083,0,Fibroblasts,Cks1b
0,0.366803442839744,0.797,0.614,0,Fibroblasts,Tmed2
0,0.3659001010610649,0.447,0.287,0,Fibroblasts,Romo1
0,0.3652897957474089,0.436,0.193,0,Fibroblasts,Gata6
0,0.36521998354080876,0.3,0.089,0,Fibroblasts,Ubtd2
0,0.36472576673937446,0.456,0.29,0,Fibroblasts,Smim7
0,0.3641827130133133,0.321,0.137,0,Fibroblasts,Creld2
0,0.3639747853704903,0.341,0.175,0,Fibroblasts,Dnlz
0,0.3638251521349257,0.277,0.058,0,Fibroblasts,Glis2
0,0.3636734237535335,0.374,0.235,0,Fibroblasts,Mrpl28
0,0.3626360262153465,0.999,0.998,0,Fibroblasts,Rpl19
0,0.3625711645521933,0.292,0.069,0,Fibroblasts,Fkbp10
0,0.3608004751830867,0.39,0.201,0,Fibroblasts,Sec22b
0,0.36019861859589664,0.489,0.32,0,Fibroblasts,Tram1
0,0.360170805744344,0.672,0.511,0,Fibroblasts,Snrpd2
0,0.359774625413412,0.998,0.996,0,Fibroblasts,Rps7
0,0.35960972997019414,0.825,0.677,0,Fibroblasts,Spcs2
0,0.35942735213946775,0.705,0.177,0,Fibroblasts,Ramp2
0,0.359039964164916,0.424,0.229,0,Fibroblasts,Tceal8
0,0.3589237282242146,0.854,0.678,0,Fibroblasts,Tle5
0,0.3568725360665104,0.371,0.173,0,Fibroblasts,Jkamp
0,0.3567424709053685,0.295,0.122,0,Fibroblasts,Bhlhe40
0,0.3566880707766315,0.399,0.26,0,Fibroblasts,Mrps12
0,0.3562132368379296,0.996,0.993,0,Fibroblasts,Rpl24
0,0.35607315680853546,0.442,0.295,0,Fibroblasts,Tmem147
0,0.35594866680955084,0.51,0.339,0,Fibroblasts,Snx18
0,0.35524712907209455,0.333,0.1,0,Fibroblasts,Sspn
0,0.35403106201744844,0.351,0.167,0,Fibroblasts,Aga
0,0.35365838984428644,0.263,0.06,0,Fibroblasts,Tmem45a
0,0.3528195663893129,0.413,0.2,0,Fibroblasts,Ift43
0,0.35206854682445043,0.295,0.081,0,Fibroblasts,Tmem263
0,0.3501963074416242,0.42,0.233,0,Fibroblasts,Mlec
0,0.35016470161570223,0.422,0.234,0,Fibroblasts,Sec24d
0,0.3496224220194123,0.337,0.154,0,Fibroblasts,1110065P20Rik
0,0.3495040445145824,0.306,0.123,0,Fibroblasts,Klhl13
0,0.34946679159631605,0.403,0.23,0,Fibroblasts,Tex264
0,0.34837989006375925,0.414,0.184,0,Fibroblasts,Col4a2
0,0.34768068233094984,0.443,0.292,0,Fibroblasts,Srp19
0,0.3464719048157041,0.911,0.787,0,Fibroblasts,Rab2a
0,0.34574360152528544,0.346,0.18,0,Fibroblasts,Aamdc
0,0.3456998660554646,0.256,0.098,0,Fibroblasts,Nhs
0,0.34526869598559784,0.469,0.312,0,Fibroblasts,Ptov1
0,0.34482574108546327,0.569,0.407,0,Fibroblasts,Sdf2
0,0.3443294668914948,0.26,0.062,0,Fibroblasts,Papss2
0,0.3432901348938432,0.332,0.194,0,Fibroblasts,Naa38
0,0.3431732533408082,0.29,0.111,0,Fibroblasts,Il1r1
0,0.34287972569090863,0.624,0.466,0,Fibroblasts,Ndufa8
0,0.34162876458581404,0.342,0.157,0,Fibroblasts,Mpv17
0,0.3412526343037753,0.3,0.075,0,Fibroblasts,Arhgef25
0,0.3407315354986965,0.359,0.131,0,Fibroblasts,Pi15
0,0.3399764501626321,0.993,0.984,0,Fibroblasts,Naca
0,0.3399076717455401,0.394,0.15,0,Fibroblasts,Ace
0,0.3393584668108235,0.302,0.1,0,Fibroblasts,Scd2
0,0.3388378405868553,0.516,0.378,0,Fibroblasts,Pdcd6
0,0.33880895365747765,0.606,0.432,0,Fibroblasts,Tsn
0,0.3387517614179657,0.327,0.121,0,Fibroblasts,Wipi1
0,0.33827441245864387,0.921,0.818,0,Fibroblasts,Eif5a
0,0.3381495416739552,0.331,0.14,0,Fibroblasts,Nbea
0,0.33793279864620984,0.371,0.186,0,Fibroblasts,Yipf5
0,0.33786523505951893,0.664,0.462,0,Fibroblasts,Arl6ip5
0,0.3377964623400642,0.783,0.635,0,Fibroblasts,Ran
